fetched_at,match_time,match_date,home_team,away_team,home_status,away_status,team,side,pos,name,player_id,status,profile_url
2026-06-13T07:30:11Z,June 136:00 PM ET,2026-06-13,BRA,MAR,Predicted Lineup,Predicted Lineup,BRA,home,DC,Marquinhos,17140,,https://www.rotowire.com/soccer/player/marquinhos-17140
2026-06-13T07:30:11Z,June 136:00 PM ET,2026-06-13,BRA,MAR,Predicted Lineup,Predicted Lineup,BRA,home,DC,Gabriel,23477,,https://www.rotowire.com/soccer/player/gabriel-23477
2026-06-13T07:30:11Z,June 136:00 PM ET,2026-06-13,BRA,MAR,Predicted Lineup,Predicted Lineup,BRA,home,DR,Danilo,18480,,https://www.rotowire.com/soccer/player/danilo-18480
2026-06-13T07:30:11Z,June 136:00 PM ET,2026-06-13,BRA,MAR,Predicted Lineup,Predicted Lineup,BRA,home,DMC,Casemiro,18487,,https://www.rotowire.com/soccer/player/casemiro-18487
2026-06-13T07:30:11Z,June 136:00 PM ET,2026-06-13,BRA,MAR,Predicted Lineup,Predicted Lineup,BRA,home,DMC,Bruno Guimaraes,24214,,https://www.rotowire.com/soccer/player/bruno-guimaraes-24214
2026-06-13T07:30:11Z,June 136:00 PM ET,2026-06-13,BRA,MAR,Predicted Lineup,Predicted Lineup,BRA,home,AML,Vinicius Junior,24205,,https://www.rotowire.com/soccer/player/vinicius-junior-24205
2026-06-13T07:30:11Z,June 136:00 PM ET,2026-06-13,BRA,MAR,Predicted Lineup,Predicted Lineup,BRA,home,AMC,Raphinha,26952,,https://www.rotowire.com/soccer/player/raphinha-26952
2026-06-13T07:30:11Z,June 136:00 PM ET,2026-06-13,BRA,MAR,Predicted Lineup,Predicted Lineup,BRA,home,AMR,Lucas Paqueta,24196,,https://www.rotowire.com/soccer/player/lucas-paqueta-24196
2026-06-13T07:30:11Z,June 136:00 PM ET,2026-06-13,BRA,MAR,Predicted Lineup,Predicted Lineup,BRA,home,FW,Matheus Cunha,26633,,https://www.rotowire.com/soccer/player/matheus-cunha-26633
2026-06-13T07:30:11Z,June 136:00 PM ET,2026-06-13,BRA,MAR,Predicted Lineup,Predicted Lineup,MAR,away,GK,Bono,24650,,https://www.rotowire.com/soccer/player/bono-24650
2026-06-13T07:30:11Z,June 136:00 PM ET,2026-06-13,BRA,MAR,Predicted Lineup,Predicted Lineup,MAR,away,DL,Noussair Mazraoui,26860,OUT,https://www.rotowire.com/soccer/player/noussair-mazraoui-26860
2026-06-13T07:30:11Z,June 136:00 PM ET,2026-06-13,BRA,MAR,Predicted Lineup,Predicted Lineup,MAR,away,DC,Issa Diop,20797,,https://www.rotowire.com/soccer/player/issa-diop-20797
2026-06-13T07:30:11Z,June 136:00 PM ET,2026-06-13,BRA,MAR,Predicted Lineup,Predicted Lineup,MAR,away,DC,Chadi Riad,38141,,https://www.rotowire.com/soccer/player/chadi-riad-38141
2026-06-13T07:30:11Z,June 136:00 PM ET,2026-06-13,BRA,MAR,Predicted Lineup,Predicted Lineup,MAR,away,DR,Achraf Hakimi,23451,,https://www.rotowire.com/soccer/player/achraf-hakimi-23451
2026-06-13T07:30:11Z,June 136:00 PM ET,2026-06-13,BRA,MAR,Predicted Lineup,Predicted Lineup,MAR,away,DMC,Neil El Aynaoui,39689,,https://www.rotowire.com/soccer/player/neil-el-aynaoui-39689
2026-06-13T07:30:11Z,June 136:00 PM ET,2026-06-13,BRA,MAR,Predicted Lineup,Predicted Lineup,MAR,away,DMC,Ayyoub Bouaddi,40772,,https://www.rotowire.com/soccer/player/ayyoub-bouaddi-40772
2026-06-13T07:30:11Z,June 136:00 PM ET,2026-06-13,BRA,MAR,Predicted Lineup,Predicted Lineup,MAR,away,AML,Bilal El Khannouss,44134,,https://www.rotowire.com/soccer/player/bilal-el-khannouss-44134
2026-06-13T07:30:11Z,June 136:00 PM ET,2026-06-13,BRA,MAR,Predicted Lineup,Predicted Lineup,MAR,away,AMC,Azzedine Ounahi,30853,,https://www.rotowire.com/soccer/player/azzedine-ounahi-30853
2026-06-13T07:30:11Z,June 136:00 PM ET,2026-06-13,BRA,MAR,Predicted Lineup,Predicted Lineup,MAR,away,AMR,Brahim Diaz,25314,,https://www.rotowire.com/soccer/player/brahim-diaz-25314
2026-06-13T07:30:11Z,June 136:00 PM ET,2026-06-13,BRA,MAR,Predicted Lineup,Predicted Lineup,MAR,away,FW,Ismael Saibari,37900,,https://www.rotowire.com/soccer/player/ismael-saibari-37900
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,HAI,home,GK,Johnny Placide,17927,,https://www.rotowire.com/soccer/player/johnny-placide-17927
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,HAI,home,DL,Martin Experience,48015,,https://www.rotowire.com/soccer/player/martin-experience-48015
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,HAI,home,DC,Ricardo Ade,28601,,https://www.rotowire.com/soccer/player/ricardo-ade-28601
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,HAI,home,DC,Hannes Delcroix,25141,,https://www.rotowire.com/soccer/player/hannes-delcroix-25141
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,HAI,home,DR,Carlens Arcus,20447,,https://www.rotowire.com/soccer/player/carlens-arcus-20447
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,HAI,home,ML,Ruben Providence,29469,,https://www.rotowire.com/soccer/player/ruben-providence-29469
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,HAI,home,MC,Danley Jean Jacques,36260,,https://www.rotowire.com/soccer/player/danley-jean-jacques-36260
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,HAI,home,MC,Jean-Ricner Bellegarde,29194,,https://www.rotowire.com/soccer/player/jean-ricner-bellegarde-29194
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,HAI,home,MR,Josue Casimir,40073,,https://www.rotowire.com/soccer/player/josue-casimir-40073
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,HAI,home,FW,Duckens Nazon,21225,,https://www.rotowire.com/soccer/player/duckens-nazon-21225
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,HAI,home,FW,Wilson Isidor,26886,,https://www.rotowire.com/soccer/player/wilson-isidor-26886
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,SCO,away,GK,Angus Gunn,23822,,https://www.rotowire.com/soccer/player/angus-gunn-23822
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,SCO,away,DL,Andrew Robertson,17945,,https://www.rotowire.com/soccer/player/andrew-robertson-17945
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,SCO,away,DC,Grant Hanley,24486,,https://www.rotowire.com/soccer/player/grant-hanley-24486
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,SCO,away,DC,Jack Hendry,30470,,https://www.rotowire.com/soccer/player/jack-hendry-30470
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,SCO,away,DR,Aaron Hickey,33364,,https://www.rotowire.com/soccer/player/aaron-hickey-33364
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,SCO,away,DMC,Lewis Ferguson,37171,,https://www.rotowire.com/soccer/player/lewis-ferguson-37171
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,SCO,away,DMC,Ryan Christie,22867,,https://www.rotowire.com/soccer/player/ryan-christie-22867
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,SCO,away,AML,John McGinn,28588,,https://www.rotowire.com/soccer/player/john-mcginn-28588
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,SCO,away,AMC,Scott McTominay,23821,,https://www.rotowire.com/soccer/player/scott-mctominay-23821
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,SCO,away,AMR,Ben Gannon Doak,38336,,https://www.rotowire.com/soccer/player/ben-gannon-doak-38336
2026-06-13T07:30:11Z,June 139:00 PM ET,2026-06-13,HAI,SCO,Predicted Lineup,Predicted Lineup,SCO,away,FW,Che Adams,29167,,https://www.rotowire.com/soccer/player/che-adams-29167
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,AUS,home,GK,Mathew Ryan,17544,,https://www.rotowire.com/soccer/player/mathew-ryan-17544
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,AUS,home,DC,Harry Souttar,25275,,https://www.rotowire.com/soccer/player/harry-souttar-25275
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,AUS,home,DC,Cameron Burgess,40154,,https://www.rotowire.com/soccer/player/cameron-burgess-40154
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,AUS,home,DC,Alessandro Circati,43483,,https://www.rotowire.com/soccer/player/alessandro-circati-43483
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,AUS,home,ML,Jordan Bos,47231,,https://www.rotowire.com/soccer/player/jordan-bos-47231
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,AUS,home,MC,Conor Metcalfe,31749,,https://www.rotowire.com/soccer/player/conor-metcalfe-31749
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,AUS,home,MC,Jackson Irvine,25864,,https://www.rotowire.com/soccer/player/jackson-irvine-25864
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,AUS,home,MR,Jacob Italiano,38380,,https://www.rotowire.com/soccer/player/jacob-italiano-38380
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,AUS,home,AMC,Cristian Volpato,36022,,https://www.rotowire.com/soccer/player/cristian-volpato-36022
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,AUS,home,AMC,Ajdin Hrustic,33391,,https://www.rotowire.com/soccer/player/ajdin-hrustic-33391
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,AUS,home,FW,Mohamed Toure,31747,OUT,https://www.rotowire.com/soccer/player/mohamed-toure-31747
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,TUR,away,GK,Ugurcan Cakir,30001,,https://www.rotowire.com/soccer/player/ugurcan-cakir-30001
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,TUR,away,DL,Eren Elmali,38038,,https://www.rotowire.com/soccer/player/eren-elmali-38038
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,TUR,away,DC,Abdulkerim Bardakci,40562,,https://www.rotowire.com/soccer/player/abdulkerim-bardakci-40562
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,TUR,away,DC,Merih Demiral,27103,,https://www.rotowire.com/soccer/player/merih-demiral-27103
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,TUR,away,DR,Zeki Celik,26522,,https://www.rotowire.com/soccer/player/zeki-celik-26522
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,TUR,away,DMC,Orkun Kokcu,29968,,https://www.rotowire.com/soccer/player/orkun-kokcu-29968
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,TUR,away,DMC,Hakan Calhanoglu,17229,OUT,https://www.rotowire.com/soccer/player/hakan-calhanoglu-17229
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,TUR,away,AML,Ferdi Kadioglu,31420,OUT,https://www.rotowire.com/soccer/player/ferdi-kadioglu-31420
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,TUR,away,AMC,Arda Guler,38040,,https://www.rotowire.com/soccer/player/arda-guler-38040
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,TUR,away,AMR,Baris Yilmaz,40476,,https://www.rotowire.com/soccer/player/baris-yilmaz-40476
2026-06-13T07:30:11Z,June 1412:00 AM ET,2026-06-14,AUS,TUR,Predicted Lineup,Predicted Lineup,TUR,away,FW,Kerem Akturkoglu,34750,,https://www.rotowire.com/soccer/player/kerem-akturkoglu-34750
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,GER,home,GK,Manuel Neuer,16146,OUT,https://www.rotowire.com/soccer/player/manuel-neuer-16146
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,GER,home,DL,Nathaniel Brown,40933,,https://www.rotowire.com/soccer/player/nathaniel-brown-40933
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,GER,home,DC,Nico Schlotterbeck,27656,,https://www.rotowire.com/soccer/player/nico-schlotterbeck-27656
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,GER,home,DC,Jonathan Tah,19360,,https://www.rotowire.com/soccer/player/jonathan-tah-19360
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,GER,home,DR,Joshua Kimmich,19296,,https://www.rotowire.com/soccer/player/joshua-kimmich-19296
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,GER,home,DMC,Felix Nmecha,27147,,https://www.rotowire.com/soccer/player/felix-nmecha-27147
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,GER,home,DMC,Aleksandar Pavlovic,39554,,https://www.rotowire.com/soccer/player/aleksandar-pavlovic-39554
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,GER,home,AML,Florian Wirtz,32412,,https://www.rotowire.com/soccer/player/florian-wirtz-32412
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,GER,home,AMC,Jamal Musiala,32430,,https://www.rotowire.com/soccer/player/jamal-musiala-32430
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,GER,home,AMR,Leroy Sane,18473,,https://www.rotowire.com/soccer/player/leroy-sane-18473
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,GER,home,FW,Kai Havertz,23157,,https://www.rotowire.com/soccer/player/kai-havertz-23157
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,CUW,away,GK,Eloy Room,26699,,https://www.rotowire.com/soccer/player/eloy-room-26699
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,CUW,away,DL,Sherel Floranus,47985,,https://www.rotowire.com/soccer/player/sherel-floranus-47985
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,CUW,away,DC,Armando Obispo,26702,,https://www.rotowire.com/soccer/player/armando-obispo-26702
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,CUW,away,DC,Jurien Gaari,28674,,https://www.rotowire.com/soccer/player/jurien-gaari-28674
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,CUW,away,DR,Shurandy Sambo,40682,,https://www.rotowire.com/soccer/player/shurandy-sambo-40682
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,CUW,away,MC,Livano Comenencia,40337,,https://www.rotowire.com/soccer/player/livano-comenencia-40337
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,CUW,away,MC,Juninho Bacuna,26180,,https://www.rotowire.com/soccer/player/juninho-bacuna-26180
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,CUW,away,MC,Leandro Bacuna,17113,,https://www.rotowire.com/soccer/player/leandro-bacuna-17113
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,CUW,away,FWL,Jeremy Antonisse,47979,,https://www.rotowire.com/soccer/player/jeremy-antonisse-47979
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,CUW,away,FWR,Tahith Chong,26966,,https://www.rotowire.com/soccer/player/tahith-chong-26966
2026-06-13T07:30:11Z,June 141:00 PM ET,2026-06-14,GER,CUW,Predicted Lineup,Predicted Lineup,CUW,away,FW,Kenji Gorre,19034,,https://www.rotowire.com/soccer/player/kenji-gorre-19034
2026-06-13T07:30:11Z,June 144:00 PM ET,2026-06-14,NED,JPN,Predicted Lineup,Predicted Lineup,NED,home,GK,Bart Verbruggen,39728,OUT,https://www.rotowire.com/soccer/player/bart-verbruggen-39728
2026-06-13T07:30:11Z,June 144:00 PM ET,2026-06-14,NED,JPN,Predicted Lineup,Predicted Lineup,NED,home,DL,Micky van de Ven,35610,,https://www.rotowire.com/soccer/player/micky-van-de-ven-35610
2026-06-13T07:30:11Z,June 144:00 PM ET,2026-06-14,NED,JPN,Predicted Lineup,Predicted Lineup,NED,home,DC,Jan Paul van Hecke,33114,,https://www.rotowire.com/soccer/player/jan-paul-van-hecke-33114
2026-06-13T07:30:11Z,June 144:00 PM ET,2026-06-14,NED,JPN,Predicted Lineup,Predicted Lineup,NED,home,DC,Virgil van Dijk,19194,,https://www.rotowire.com/soccer/player/virgil-van-dijk-19194
2026-06-13T07:30:11Z,June 144:00 PM ET,2026-06-14,NED,JPN,Predicted Lineup,Predicted Lineup,NED,home,DR,Denzel Dumfries,26703,,https://www.rotowire.com/soccer/player/denzel-dumfries-26703
2026-06-13T07:30:11Z,June 144:00 PM ET,2026-06-14,NED,JPN,Predicted Lineup,Predicted Lineup,NED,home,DMC,Frenkie de Jong,26869,,https://www.rotowire.com/soccer/player/frenkie-de-jong-26869
2026-06-13T07:30:11Z,June 144:00 PM ET,2026-06-14,NED,JPN,Predicted Lineup,Predicted Lineup,NED,home,DMC,Ryan Gravenberch,30875,,https://www.rotowire.com/soccer/player/ryan-gravenberch-30875
2026-06-13T07:30:11Z,June 144:00 PM ET,2026-06-14,NED,JPN,Predicted Lineup,Predicted Lineup,NED,home,AML,Cody Gakpo,26727,,https://www.rotowire.com/soccer/player/cody-gakpo-26727
2026-06-13T07:30:11Z,June 144:00 PM ET,2026-06-14,NED,JPN,Predicted Lineup,Predicted Lineup,NED,home,AMC,Tijjani Reijnders,29937,,https://www.rotowire.com/soccer/player/tijjani-reijnders-29937
2026-06-13T07:30:11Z,June 144:00 PM ET,2026-06-14,NED,JPN,Predicted Lineup,Predicted Lineup,NED,home,AMR,Donyell Malen,19146,,https://www.rotowire.com/soccer/player/donyell-malen-19146
2026-06-13T07:30:11Z,June 144:00 PM ET,2026-06-14,NED,JPN,Predicted Lineup,Predicted Lineup,NED,home,FW,Memphis Depay,17770,,https://www.rotowire.com/soccer/player/memphis-depay-17770
2026-06-13T07:30:11Z,June 144:00 PM ET,2026-06-14,NED,JPN,Predicted Lineup,Predicted Lineup,JPN,away,GK,Zion Suzuki,35017,,https://www.rotowire.com/soccer/player/zion-suzuki-35017
2026-06-13T07:30:11Z,June 144:00 PM ET,2026-06-14,NED,JPN,Predicted Lineup,Predicted Lineup,JPN,away,DC,Takehiro Tomiyasu,28577,,https://www.rotowire.com/soccer/player/takehiro-tomiyasu-28577
2026-06-13T07:30:11Z,June 144:00 PM ET,2026-06-14,NED,JPN,Predicted Lineup,Predicted Lineup,JPN,away,DC,Ko Itakura,29014,,https://www.rotowire.com/soccer/player/ko-itakura-29014
2026-06-13T07:30:11Z,June 144:00 PM ET,2026-06-14,NED,JPN,Predicted Lineup,Predicted Lineup,JPN,away,DC,Hiroki Ito,35522,,https://www.rotowire.com/soccer/player/hiroki-ito-35522
2026-06-13T07:30:11Z,June 144:00 PM ET,2026-06-14,NED,JPN,Predicted Lineup,Predicted Lineup,JPN,away,ML,Keito Nakamura,40226,,https://www.rotowire.com/soccer/player/keito-nakamura-40226
