fetched_at,match_time,match_date,home_team,away_team,home_status,away_status,team,side,pos,name,player_id,status,profile_url
2026-06-28T09:15:37Z,June 283:00 PM ET,2026-06-28,RSA,CAN,Predicted Lineup,Predicted Lineup,RSA,home,FW,Evidence Makgopa,34966,,https://www.rotowire.com/soccer/player/evidence-makgopa-34966
2026-06-28T09:15:37Z,June 283:00 PM ET,2026-06-28,RSA,CAN,Predicted Lineup,Predicted Lineup,CAN,away,GK,Maxime Crepeau,19014,,https://www.rotowire.com/soccer/player/maxime-crepeau-19014
2026-06-28T09:15:37Z,June 283:00 PM ET,2026-06-28,RSA,CAN,Predicted Lineup,Predicted Lineup,CAN,away,DL,Richie Laryea,20906,,https://www.rotowire.com/soccer/player/richie-laryea-20906
2026-06-28T09:15:37Z,June 283:00 PM ET,2026-06-28,RSA,CAN,Predicted Lineup,Predicted Lineup,CAN,away,DC,Derek Cornelius,27254,,https://www.rotowire.com/soccer/player/derek-cornelius-27254
2026-06-28T09:15:37Z,June 283:00 PM ET,2026-06-28,RSA,CAN,Predicted Lineup,Predicted Lineup,CAN,away,DC,Luc De Fougerolles,39974,,https://www.rotowire.com/soccer/player/luc-de-fougerolles-39974
2026-06-28T09:15:37Z,June 283:00 PM ET,2026-06-28,RSA,CAN,Predicted Lineup,Predicted Lineup,CAN,away,DR,Alistair Johnston,30935,,https://www.rotowire.com/soccer/player/alistair-johnston-30935
2026-06-28T09:15:37Z,June 283:00 PM ET,2026-06-28,RSA,CAN,Predicted Lineup,Predicted Lineup,CAN,away,ML,Ali Ahmed,36660,,https://www.rotowire.com/soccer/player/ali-ahmed-36660
2026-06-28T09:15:37Z,June 283:00 PM ET,2026-06-28,RSA,CAN,Predicted Lineup,Predicted Lineup,CAN,away,MC,Nathan Saliba,34830,,https://www.rotowire.com/soccer/player/nathan-saliba-34830
2026-06-28T09:15:37Z,June 283:00 PM ET,2026-06-28,RSA,CAN,Predicted Lineup,Predicted Lineup,CAN,away,MC,Stephen Eustaquio,27045,,https://www.rotowire.com/soccer/player/stephen-eustaquio-27045
2026-06-28T09:15:37Z,June 283:00 PM ET,2026-06-28,RSA,CAN,Predicted Lineup,Predicted Lineup,CAN,away,MR,Tajon Buchanan,27186,,https://www.rotowire.com/soccer/player/tajon-buchanan-27186
2026-06-28T09:15:37Z,June 283:00 PM ET,2026-06-28,RSA,CAN,Predicted Lineup,Predicted Lineup,CAN,away,FW,Jonathan David,28653,,https://www.rotowire.com/soccer/player/jonathan-david-28653
2026-06-28T09:15:37Z,June 283:00 PM ET,2026-06-28,RSA,CAN,Predicted Lineup,Predicted Lineup,CAN,away,FW,Cyle Larin,19001,,https://www.rotowire.com/soccer/player/cyle-larin-19001
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,BRA,home,GK,Alisson,21124,,https://www.rotowire.com/soccer/player/alisson-21124
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,BRA,home,DL,Douglas,23145,,https://www.rotowire.com/soccer/player/douglas-23145
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,BRA,home,DC,Gabriel,23477,,https://www.rotowire.com/soccer/player/gabriel-23477
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,BRA,home,DC,Marquinhos,17140,,https://www.rotowire.com/soccer/player/marquinhos-17140
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,BRA,home,DR,Danilo,18480,,https://www.rotowire.com/soccer/player/danilo-18480
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,BRA,home,MC,Casemiro,18487,,https://www.rotowire.com/soccer/player/casemiro-18487
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,BRA,home,MC,Lucas Paqueta,24196,,https://www.rotowire.com/soccer/player/lucas-paqueta-24196
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,BRA,home,MC,Bruno Guimaraes,24214,,https://www.rotowire.com/soccer/player/bruno-guimaraes-24214
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,BRA,home,FWL,Vinicius Junior,24205,,https://www.rotowire.com/soccer/player/vinicius-junior-24205
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,BRA,home,FWR,Rayan,47726,,https://www.rotowire.com/soccer/player/rayan-47726
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,BRA,home,FW,Matheus Cunha,26633,,https://www.rotowire.com/soccer/player/matheus-cunha-26633
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,JPN,away,GK,Zion Suzuki,35017,,https://www.rotowire.com/soccer/player/zion-suzuki-35017
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,JPN,away,DC,Takehiro Tomiyasu,28577,,https://www.rotowire.com/soccer/player/takehiro-tomiyasu-28577
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,JPN,away,DC,Ko Itakura,29014,OUT,https://www.rotowire.com/soccer/player/ko-itakura-29014
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,JPN,away,DC,Hiroki Ito,35522,,https://www.rotowire.com/soccer/player/hiroki-ito-35522
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,JPN,away,ML,Keito Nakamura,40226,,https://www.rotowire.com/soccer/player/keito-nakamura-40226
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,JPN,away,MC,Kaishu Sano,43470,,https://www.rotowire.com/soccer/player/kaishu-sano-43470
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,JPN,away,MC,Ao Tanaka,35018,,https://www.rotowire.com/soccer/player/ao-tanaka-35018
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,JPN,away,MR,Ritsu Doan,28528,,https://www.rotowire.com/soccer/player/ritsu-doan-28528
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,JPN,away,AMC,Junya Ito,28546,,https://www.rotowire.com/soccer/player/junya-ito-28546
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,JPN,away,AMC,Daichi Kamada,24577,,https://www.rotowire.com/soccer/player/daichi-kamada-24577
2026-06-28T09:15:37Z,June 291:00 PM ET,2026-06-29,BRA,JPN,Predicted Lineup,Predicted Lineup,JPN,away,FW,Ayase Ueda,29018,,https://www.rotowire.com/soccer/player/ayase-ueda-29018
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,GER,home,GK,Manuel Neuer,16146,,https://www.rotowire.com/soccer/player/manuel-neuer-16146
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,GER,home,DL,Nathaniel Brown,40933,OUT,https://www.rotowire.com/soccer/player/nathaniel-brown-40933
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,GER,home,DC,Antonio Rudiger,19179,,https://www.rotowire.com/soccer/player/antonio-rudiger-19179
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,GER,home,DC,Jonathan Tah,19360,,https://www.rotowire.com/soccer/player/jonathan-tah-19360
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,GER,home,DR,Joshua Kimmich,19296,,https://www.rotowire.com/soccer/player/joshua-kimmich-19296
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,GER,home,DMC,Felix Nmecha,27147,,https://www.rotowire.com/soccer/player/felix-nmecha-27147
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,GER,home,DMC,Aleksandar Pavlovic,39554,,https://www.rotowire.com/soccer/player/aleksandar-pavlovic-39554
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,GER,home,AML,Florian Wirtz,32412,,https://www.rotowire.com/soccer/player/florian-wirtz-32412
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,GER,home,AMC,Jamal Musiala,32430,,https://www.rotowire.com/soccer/player/jamal-musiala-32430
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,GER,home,AMR,Leroy Sane,18473,,https://www.rotowire.com/soccer/player/leroy-sane-18473
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,GER,home,FW,Kai Havertz,23157,,https://www.rotowire.com/soccer/player/kai-havertz-23157
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,PAR,away,GK,Orlando Gill,48082,,https://www.rotowire.com/soccer/player/orlando-gill-48082
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,PAR,away,DL,Junior Alonso,23460,,https://www.rotowire.com/soccer/player/junior-alonso-23460
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,PAR,away,DC,Victor Gustavo Velazquez,27626,,https://www.rotowire.com/soccer/player/victor-gustavo-velazquez-27626
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,PAR,away,DC,Gustavo Gomez,21256,,https://www.rotowire.com/soccer/player/gustavo-gomez-21256
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,PAR,away,DR,Juan Jose Caceres,48081,,https://www.rotowire.com/soccer/player/juan-jose-caceres-48081
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,PAR,away,ML,Mauricio,28887,,https://www.rotowire.com/soccer/player/mauricio-28887
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,PAR,away,MC,Andres Cubas,23445,,https://www.rotowire.com/soccer/player/andres-cubas-23445
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,PAR,away,MC,Matias Galarza,47876,,https://www.rotowire.com/soccer/player/matias-galarza-47876
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,PAR,away,MR,Miguel Almiron,13443,,https://www.rotowire.com/soccer/player/miguel-almiron-13443
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,PAR,away,FW,Gabriel Avalos,48077,,https://www.rotowire.com/soccer/player/gabriel-avalos-48077
2026-06-28T09:15:37Z,June 294:30 PM ET,2026-06-29,GER,PAR,Predicted Lineup,Predicted Lineup,PAR,away,FW,Julio Enciso,37012,,https://www.rotowire.com/soccer/player/julio-enciso-37012
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,NED,home,GK,Bart Verbruggen,39728,,https://www.rotowire.com/soccer/player/bart-verbruggen-39728
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,NED,home,DL,Micky van de Ven,35610,,https://www.rotowire.com/soccer/player/micky-van-de-ven-35610
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,NED,home,DC,Virgil van Dijk,19194,,https://www.rotowire.com/soccer/player/virgil-van-dijk-19194
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,NED,home,DC,Jan Paul van Hecke,33114,,https://www.rotowire.com/soccer/player/jan-paul-van-hecke-33114
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,NED,home,DR,Denzel Dumfries,26703,,https://www.rotowire.com/soccer/player/denzel-dumfries-26703
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,NED,home,MC,Frenkie de Jong,26869,,https://www.rotowire.com/soccer/player/frenkie-de-jong-26869
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,NED,home,MC,Tijjani Reijnders,29937,,https://www.rotowire.com/soccer/player/tijjani-reijnders-29937
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,NED,home,MC,Ryan Gravenberch,30875,,https://www.rotowire.com/soccer/player/ryan-gravenberch-30875
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,NED,home,FWL,Cody Gakpo,26727,,https://www.rotowire.com/soccer/player/cody-gakpo-26727
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,NED,home,FWR,Donyell Malen,19146,,https://www.rotowire.com/soccer/player/donyell-malen-19146
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,NED,home,FW,Brian Brobbey,34132,,https://www.rotowire.com/soccer/player/brian-brobbey-34132
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,MAR,away,GK,Bono,24650,,https://www.rotowire.com/soccer/player/bono-24650
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,MAR,away,DL,Noussair Mazraoui,26860,,https://www.rotowire.com/soccer/player/noussair-mazraoui-26860
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,MAR,away,DC,Issa Diop,20797,,https://www.rotowire.com/soccer/player/issa-diop-20797
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,MAR,away,DC,Chadi Riad,38141,,https://www.rotowire.com/soccer/player/chadi-riad-38141
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,MAR,away,DR,Achraf Hakimi,23451,,https://www.rotowire.com/soccer/player/achraf-hakimi-23451
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,MAR,away,DMC,Neil El Aynaoui,39689,,https://www.rotowire.com/soccer/player/neil-el-aynaoui-39689
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,MAR,away,DMC,Ayyoub Bouaddi,40772,,https://www.rotowire.com/soccer/player/ayyoub-bouaddi-40772
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,MAR,away,AML,Bilal El Khannouss,44134,,https://www.rotowire.com/soccer/player/bilal-el-khannouss-44134
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,MAR,away,AMC,Azzedine Ounahi,30853,,https://www.rotowire.com/soccer/player/azzedine-ounahi-30853
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,MAR,away,AMR,Brahim Diaz,25314,,https://www.rotowire.com/soccer/player/brahim-diaz-25314
2026-06-28T09:15:37Z,June 299:00 PM ET,2026-06-29,NED,MAR,Predicted Lineup,Predicted Lineup,MAR,away,FW,Ismael Saibari,37900,,https://www.rotowire.com/soccer/player/ismael-saibari-37900
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,CIV,home,GK,Yahia Fofana,37069,,https://www.rotowire.com/soccer/player/yahia-fofana-37069
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,CIV,home,DL,Ghislain Konan,26529,,https://www.rotowire.com/soccer/player/ghislain-konan-26529
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,CIV,home,DC,Odilon Kossounou,29818,,https://www.rotowire.com/soccer/player/odilon-kossounou-29818
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,CIV,home,DC,Ousmane Diomande,38747,,https://www.rotowire.com/soccer/player/ousmane-diomande-38747
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,CIV,home,DR,Guela Doue,37601,,https://www.rotowire.com/soccer/player/guela-doue-37601
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,CIV,home,DMC,Ibrahim Sangare,21982,,https://www.rotowire.com/soccer/player/ibrahim-sangare-21982
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,CIV,home,ML,Yan Diomande,46409,,https://www.rotowire.com/soccer/player/yan-diomande-46409
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,CIV,home,MC,Christ Inao Oulai,47978,,https://www.rotowire.com/soccer/player/christ-inao-oulai-47978
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,CIV,home,MC,Franck Kessie,21954,,https://www.rotowire.com/soccer/player/franck-kessie-21954
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,CIV,home,MR,Amad Diallo,30618,,https://www.rotowire.com/soccer/player/amad-diallo-30618
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,CIV,home,FW,Nicolas Pepe,21915,,https://www.rotowire.com/soccer/player/nicolas-pepe-21915
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,NOR,away,GK,Orjan Nyland,19899,,https://www.rotowire.com/soccer/player/orjan-nyland-19899
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,NOR,away,DL,David Moller Wolfe,44313,,https://www.rotowire.com/soccer/player/david-moller-wolfe-44313
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,NOR,away,DC,Torbjorn Heggem,44621,,https://www.rotowire.com/soccer/player/torbjorn-heggem-44621
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,NOR,away,DC,Kristoffer Ajer,22869,,https://www.rotowire.com/soccer/player/kristoffer-ajer-22869
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,NOR,away,DR,Julian Ryerson,28864,OUT,https://www.rotowire.com/soccer/player/julian-ryerson-28864
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,NOR,away,MC,Fredrik Aursnes,33859,,https://www.rotowire.com/soccer/player/fredrik-aursnes-33859
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,NOR,away,MC,Sander Berge,29740,,https://www.rotowire.com/soccer/player/sander-berge-29740
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,NOR,away,MC,Martin Odegaard,18746,,https://www.rotowire.com/soccer/player/martin-odegaard-18746
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,NOR,away,FWL,Antonio Nusa,35612,,https://www.rotowire.com/soccer/player/antonio-nusa-35612
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,NOR,away,FWR,Alexander Sorloth,25428,,https://www.rotowire.com/soccer/player/alexander-sorloth-25428
2026-06-28T09:15:37Z,June 301:00 PM ET,2026-06-30,CIV,NOR,Predicted Lineup,Predicted Lineup,NOR,away,FW,Erling Haaland,29664,,https://www.rotowire.com/soccer/player/erling-haaland-29664
2026-06-28T09:15:37Z,June 305:00 PM ET,2026-06-30,FRA,SWE,Predicted Lineup,Predicted Lineup,FRA,home,GK,Mike Maignan,18437,,https://www.rotowire.com/soccer/player/mike-maignan-18437
2026-06-28T09:15:37Z,June 305:00 PM ET,2026-06-30,FRA,SWE,Predicted Lineup,Predicted Lineup,FRA,home,DL,Theo Hernandez,22398,,https://www.rotowire.com/soccer/player/theo-hernandez-22398
2026-06-28T09:15:37Z,June 305:00 PM ET,2026-06-30,FRA,SWE,Predicted Lineup,Predicted Lineup,FRA,home,DC,Dayot Upamecano,23324,,https://www.rotowire.com/soccer/player/dayot-upamecano-23324
2026-06-28T09:15:37Z,June 305:00 PM ET,2026-06-30,FRA,SWE,Predicted Lineup,Predicted Lineup,FRA,home,DC,William Saliba,26575,OUT,https://www.rotowire.com/soccer/player/william-saliba-26575
2026-06-28T09:15:37Z,June 305:00 PM ET,2026-06-30,FRA,SWE,Predicted Lineup,Predicted Lineup,FRA,home,DR,Jules Kounde,25317,,https://www.rotowire.com/soccer/player/jules-kounde-25317
2026-06-28T09:15:37Z,June 305:00 PM ET,2026-06-30,FRA,SWE,Predicted Lineup,Predicted Lineup,FRA,home,DMC,Aurelien Tchouameni,26546,,https://www.rotowire.com/soccer/player/aurelien-tchouameni-26546
2026-06-28T09:15:37Z,June 305:00 PM ET,2026-06-30,FRA,SWE,Predicted Lineup,Predicted Lineup,FRA,home,DMC,Manu Kone,27124,,https://www.rotowire.com/soccer/player/manu-kone-27124
2026-06-28T09:15:37Z,June 305:00 PM ET,2026-06-30,FRA,SWE,Predicted Lineup,Predicted Lineup,FRA,home,AML,Desire Doue,36484,,https://www.rotowire.com/soccer/player/desire-doue-36484
2026-06-28T09:15:37Z,June 305:00 PM ET,2026-06-30,FRA,SWE,Predicted Lineup,Predicted Lineup,FRA,home,AMC,Michael Olise,31393,,https://www.rotowire.com/soccer/player/michael-olise-31393
2026-06-28T09:15:37Z,June 305:00 PM ET,2026-06-30,FRA,SWE,Predicted Lineup,Predicted Lineup,FRA,home,AMR,Ousmane Dembele,20403,,https://www.rotowire.com/soccer/player/ousmane-dembele-20403
2026-06-28T09:15:37Z,June 305:00 PM ET,2026-06-30,FRA,SWE,Predicted Lineup,Predicted Lineup,FRA,home,FW,Kylian Mbappe,20285,,https://www.rotowire.com/soccer/player/kylian-mbappe-20285
2026-06-28T09:15:37Z,June 305:00 PM ET,2026-06-30,FRA,SWE,Predicted Lineup,Predicted Lineup,SWE,away,GK,Kristoffer Nordfeldt,19164,,https://www.rotowire.com/soccer/player/kristoffer-nordfeldt-19164
2026-06-28T09:15:37Z,June 305:00 PM ET,2026-06-30,FRA,SWE,Predicted Lineup,Predicted Lineup,SWE,away,DC,Victor Lindelof,18234,OUT,https://www.rotowire.com/soccer/player/victor-lindelof-18234
2026-06-28T09:15:37Z,June 305:00 PM ET,2026-06-30,FRA,SWE,Predicted Lineup,Predicted Lineup,SWE,away,DC,Gabriel Gudmundsson,35627,,https://www.rotowire.com/soccer/player/gabriel-gudmundsson-35627
2026-06-28T09:15:37Z,June 305:00 PM ET,2026-06-30,FRA,SWE,Predicted Lineup,Predicted Lineup,SWE,away,DC,Gustaf Lagerbielke,40531,,https://www.rotowire.com/soccer/player/gustaf-lagerbielke-40531
2026-06-28T09:15:37Z,June 305:00 PM ET,2026-06-30,FRA,SWE,Predicted Lineup,Predicted Lineup,SWE,away,ML,Elliot Stroud,48188,,https://www.rotowire.com/soccer/player/elliot-stroud-48188
