fetched_at,match_time,match_date,home_team,away_team,home_status,away_status,team,side,pos,name,player_id,status,profile_url
2026-06-30T11:00:25Z,July 41:00 PM ET,,CAN,MAR,Predicted Lineup,Predicted Lineup,CAN,home,FW,Tani Oluwaseyi,36541,,https://www.rotowire.com/soccer/player/tani-oluwaseyi-36541
2026-06-30T11:00:25Z,July 41:00 PM ET,,CAN,MAR,Predicted Lineup,Predicted Lineup,MAR,away,GK,Bono,24650,,https://www.rotowire.com/soccer/player/bono-24650
2026-06-30T11:00:25Z,July 41:00 PM ET,,CAN,MAR,Predicted Lineup,Predicted Lineup,MAR,away,DL,Noussair Mazraoui,26860,,https://www.rotowire.com/soccer/player/noussair-mazraoui-26860
2026-06-30T11:00:25Z,July 41:00 PM ET,,CAN,MAR,Predicted Lineup,Predicted Lineup,MAR,away,DC,Chadi Riad,38141,,https://www.rotowire.com/soccer/player/chadi-riad-38141
2026-06-30T11:00:25Z,July 41:00 PM ET,,CAN,MAR,Predicted Lineup,Predicted Lineup,MAR,away,DC,Issa Diop,20797,,https://www.rotowire.com/soccer/player/issa-diop-20797
2026-06-30T11:00:25Z,July 41:00 PM ET,,CAN,MAR,Predicted Lineup,Predicted Lineup,MAR,away,DR,Achraf Hakimi,23451,,https://www.rotowire.com/soccer/player/achraf-hakimi-23451
2026-06-30T11:00:25Z,July 41:00 PM ET,,CAN,MAR,Predicted Lineup,Predicted Lineup,MAR,away,DMC,Neil El Aynaoui,39689,,https://www.rotowire.com/soccer/player/neil-el-aynaoui-39689
2026-06-30T11:00:25Z,July 41:00 PM ET,,CAN,MAR,Predicted Lineup,Predicted Lineup,MAR,away,DMC,Ayyoub Bouaddi,40772,,https://www.rotowire.com/soccer/player/ayyoub-bouaddi-40772
2026-06-30T11:00:25Z,July 41:00 PM ET,,CAN,MAR,Predicted Lineup,Predicted Lineup,MAR,away,AML,Bilal El Khannouss,44134,,https://www.rotowire.com/soccer/player/bilal-el-khannouss-44134
2026-06-30T11:00:25Z,July 41:00 PM ET,,CAN,MAR,Predicted Lineup,Predicted Lineup,MAR,away,AMC,Azzedine Ounahi,30853,,https://www.rotowire.com/soccer/player/azzedine-ounahi-30853
2026-06-30T11:00:25Z,July 41:00 PM ET,,CAN,MAR,Predicted Lineup,Predicted Lineup,MAR,away,AMR,Brahim Diaz,25314,,https://www.rotowire.com/soccer/player/brahim-diaz-25314
2026-06-30T11:00:25Z,July 41:00 PM ET,,CAN,MAR,Predicted Lineup,Predicted Lineup,MAR,away,FW,Ismael Saibari,37900,,https://www.rotowire.com/soccer/player/ismael-saibari-37900
